ts,frame_ms,backend,camera_read,pose_infer,draw_camera,draw_pose,draw_rocks,collide,draw_fx,sfx,draw_osd
1759025505.557419,26.436,arcade,1.043,0.004,4.301,0.570,0.314,0.000,3.307,0.000,11.968
1759025505.585342,27.361,arcade,0.654,0.005,4.553,0.628,0.267,0.000,3.313,0.000,9.137
1759025505.611067,24.653,arcade,0.805,0.006,4.035,0.518,0.219,0.000,2.813,0.000,11.021
1759025505.641952,30.413,arcade,0.773,0.005,6.185,0.512,0.234,0.000,2.500,0.000,14.047
1759025505.664528,22.183,arcade,0.731,0.004,3.665,0.533,0.234,0.000,2.359,0.000,9.998
1759025505.689605,24.231,arcade,0.969,0.011,4.695,0.528,0.221,0.000,1.815,0.000,10.347
1759025505.716882,27.089,arcade,0.913,0.006,8.813,0.512,0.217,0.000,1.664,0.000,9.945
1759025505.742872,25.520,arcade,0.700,0.005,5.218,0.747,0.396,0.000,1.494,0.000,10.561
1759025505.771440,27.316,arcade,0.656,0.004,4.362,0.802,0.399,0.000,1.192,0.000,11.949
1759025505.795274,23.567,arcade,0.894,0.005,4.606,0.545,0.637,0.000,0.822,0.000,10.064
1759025505.817852,22.841,arcade,0.791,0.006,5.277,0.514,0.320,0.000,0.633,0.000,9.780
1759025505.840991,22.669,arcade,0.638,0.004,6.029,0.736,0.333,0.000,0.452,0.000,9.512
1759025505.866691,24.938,arcade,1.903,0.004,4.764,0.670,0.328,0.000,0.228,0.000,10.798
1759025505.892111,24.686,arcade,0.848,0.005,3.999,0.607,0.313,0.000,0.003,0.000,12.189
1759025505.916955,25.057,arcade,0.713,0.004,4.776,1.291,0.335,0.000,0.005,0.000,9.625
1759025505.942149,24.414,arcade,0.844,0.006,5.273,0.648,0.348,0.000,0.004,0.000,10.081
1759025505.966007,23.324,arcade,0.797,0.006,4.134,1.354,0.328,0.000,0.004,0.000,11.443
1759025505.992227,26.084,arcade,0.734,0.005,4.724,0.572,0.480,0.000,0.005,0.000,13.985
1759025506.014827,21.740,arcade,0.704,0.005,4.150,0.572,0.324,0.000,0.004,0.000,11.239
1759025506.037465,22.347,arcade,0.778,0.005,4.678,0.549,0.325,0.000,0.005,0.000,9.287
1759025506.065617,27.991,arcade,0.868,0.006,4.123,0.541,0.316,0.000,0.004,0.000,15.283
1759025506.089507,22.190,arcade,0.612,0.004,4.776,0.689,0.340,0.000,0.006,0.000,10.534
1759025506.113138,23.389,arcade,0.786,0.005,4.986,0.624,0.326,0.000,0.003,0.000,11.113
1759025506.138753,24.970,arcade,0.663,0.004,6.238,3.070,0.321,0.000,0.003,0.000,10.516
1759025506.163888,24.721,arcade,0.657,0.004,4.452,0.644,0.316,0.000,0.004,0.000,11.833
1759025506.187071,22.840,arcade,0.709,0.005,3.896,0.648,0.327,0.000,0.003,0.000,12.134
1759025506.211166,23.846,arcade,0.654,0.005,5.678,0.666,0.336,0.000,0.006,0.000,9.880
1759025506.233773,22.266,arcade,0.980,0.004,4.804,1.259,0.327,0.000,0.005,0.000,11.337
1759025506.256911,21.617,arcade,0.742,0.005,3.872,0.627,0.322,0.000,0.004,0.000,12.085
1759025506.281159,24.309,arcade,0.970,0.008,6.471,0.609,0.346,0.000,0.004,0.000,11.966
1759025506.300801,19.441,arcade,0.666,0.004,6.268,0.535,0.347,0.000,0.004,0.000,7.954
1759025506.323811,22.280,arcade,0.705,0.004,4.423,0.524,0.594,0.000,0.005,0.000,12.000
1759025506.347912,23.319,arcade,0.863,0.006,4.153,2.633,0.429,0.000,0.007,0.000,11.330
1759025506.368470,20.434,arcade,0.699,0.005,4.821,0.554,0.350,0.000,0.005,0.000,10.112
1759025506.390428,21.168,arcade,0.788,0.005,4.569,0.556,0.341,0.000,0.004,0.000,11.050
1759025506.415743,24.918,arcade,1.001,0.007,4.193,0.516,0.217,0.000,0.004,0.000,14.545
1759025506.437385,21.211,arcade,0.692,0.005,3.720,0.635,0.300,0.000,0.005,0.000,11.134
1759025506.462465,24.921,arcade,0.627,0.004,4.479,0.540,0.272,0.000,0.004,0.000,14.829
1759025506.487195,23.999,arcade,0.760,0.005,3.845,0.661,0.260,0.000,0.005,0.000,13.558
1759025506.508368,21.277,arcade,0.884,0.006,4.654,0.896,0.272,0.000,0.010,0.000,10.168
1759025506.532768,23.438,arcade,0.813,0.005,5.103,0.548,0.216,0.000,0.003,0.000,12.290
1759025506.556878,24.195,arcade,0.850,0.008,4.120,0.694,1.798,0.000,0.007,0.000,12.289
1759025506.580821,23.372,arcade,0.786,0.005,6.694,0.570,0.388,0.000,0.004,0.000,10.291
1759025506.608062,26.642,arcade,0.909,0.005,4.023,0.535,0.387,0.000,4.720,0.000,10.853
1759025506.634903,26.811,arcade,0.669,0.004,6.367,0.578,0.397,0.000,3.863,0.000,10.008
1759025506.661022,25.959,arcade,0.927,0.007,4.533,0.509,0.362,0.000,2.966,0.000,11.268
