ts,frame_ms,backend,camera_read,pose_infer,draw_camera,draw_pose,draw_rocks,collide,draw_fx,sfx,draw_osd
1759326992.625591,27.820,arcade,0.900,0.005,3.105,0.306,0.015,0.000,0.005,0.000,1.164
1759326992.651836,25.954,arcade,0.988,0.011,1.379,0.279,0.012,0.000,0.005,0.000,1.099
1759326992.678390,26.031,arcade,0.742,0.004,1.702,0.324,0.014,0.000,0.005,0.000,1.288
1759326992.706733,27.158,arcade,1.052,0.006,3.129,0.303,0.012,0.000,0.004,0.000,1.195
1759326992.732820,25.691,arcade,0.755,0.005,1.353,0.290,0.013,0.000,0.003,0.000,0.135
1759326992.757599,25.113,arcade,0.832,0.004,1.562,0.264,0.010,0.000,0.004,0.000,0.908
1759326992.788160,29.831,arcade,0.977,0.006,1.543,0.386,0.017,0.000,0.005,0.000,1.604
1759326992.815520,26.448,arcade,0.897,0.005,1.649,0.293,0.014,0.000,0.003,0.000,0.969
1759326992.842630,27.013,arcade,0.845,0.005,1.717,0.678,0.013,0.000,0.006,0.000,0.172
1759326992.869589,26.366,arcade,0.717,0.004,3.432,0.326,0.012,0.000,0.003,0.000,0.148
1759326992.895218,24.752,arcade,0.735,0.006,1.339,0.367,0.013,0.000,0.004,0.000,0.352
1759326992.920811,25.063,arcade,0.674,0.005,1.315,0.372,0.010,0.000,0.004,0.000,0.948
1759326992.949624,29.129,arcade,1.228,0.006,2.231,0.516,0.016,0.000,0.005,0.000,0.962
1759326992.979711,29.533,arcade,0.930,0.005,1.480,0.337,0.014,0.000,0.006,0.000,1.249
1759326993.006377,26.282,arcade,0.891,0.005,1.829,0.474,0.014,0.000,0.006,0.000,1.213
1759326993.033788,26.982,arcade,0.756,0.004,1.376,0.538,0.017,0.000,0.005,0.000,1.281
1759326993.061855,27.320,arcade,0.891,0.006,2.004,0.383,0.014,0.000,0.004,0.000,0.123
1759326993.088394,25.803,arcade,0.785,0.004,1.792,0.533,0.016,0.000,0.005,0.000,1.230
1759326993.115263,26.741,arcade,0.794,0.006,3.233,0.351,0.012,0.000,0.005,0.000,1.265
1759326993.141338,25.254,arcade,0.733,0.005,1.759,0.414,0.010,0.000,0.004,0.000,0.123
1759326993.168913,27.731,arcade,0.623,0.003,1.776,0.534,0.016,0.000,0.006,0.000,1.105
1759326993.197834,28.459,arcade,1.029,0.006,3.068,0.337,0.012,0.000,0.004,0.000,1.092
1759326993.225631,26.746,arcade,0.751,0.004,1.550,0.358,0.016,0.000,0.004,0.000,1.083
1759326993.252587,26.935,arcade,0.627,0.004,1.722,0.413,0.017,0.000,0.006,0.000,1.772
1759326993.279084,26.726,arcade,0.926,0.006,1.276,0.354,0.015,0.000,0.005,0.000,1.167
1759326993.307361,27.321,arcade,0.862,0.005,1.597,0.356,0.011,0.000,0.003,0.000,1.028
1759326993.335438,26.819,arcade,0.811,0.004,2.256,0.511,0.013,0.000,0.004,0.000,1.356
1759326993.363622,27.629,arcade,0.902,0.004,3.202,0.754,0.013,0.000,0.005,0.000,0.164
1759326993.389203,26.148,arcade,0.708,0.006,1.473,0.385,0.014,0.000,0.004,0.000,1.017
1759326993.415695,25.638,arcade,0.844,0.005,1.618,0.412,0.012,0.000,0.004,0.000,1.264
1759326993.443774,27.715,arcade,0.992,0.006,1.563,0.361,0.016,0.000,0.005,0.000,1.342
1759326993.469324,25.122,arcade,0.676,0.004,1.333,0.293,0.014,0.000,0.006,0.000,0.970
1759326993.495499,25.508,arcade,0.756,0.004,1.462,0.372,0.018,0.000,0.005,0.000,1.015
1759326993.525545,29.362,arcade,0.847,0.007,2.940,0.374,0.019,0.000,0.008,0.000,2.599
1759326993.551606,26.221,arcade,0.795,0.005,1.566,0.371,0.013,0.000,0.006,0.000,0.968
1759326993.578167,26.007,arcade,0.831,0.008,1.956,0.396,0.014,0.000,0.004,0.000,1.225
1759326993.605376,26.891,arcade,0.855,0.007,3.044,0.277,0.011,0.000,0.005,0.000,1.054
1759326993.632385,26.237,arcade,0.697,0.004,1.572,0.406,0.012,0.000,0.004,0.000,0.978
1759326993.660455,27.253,arcade,0.629,0.003,1.883,0.439,0.012,0.000,0.004,0.000,1.404
1759326993.689028,28.062,arcade,0.979,0.005,3.723,0.392,0.016,0.000,0.006,0.000,1.333
1759326993.717691,28.417,arcade,0.835,0.005,1.940,0.640,0.016,0.000,0.007,0.000,1.716
1759326993.743800,25.841,arcade,0.605,0.003,1.726,0.574,0.012,0.000,0.005,0.000,1.452
1759326993.771862,27.312,arcade,1.001,0.007,4.199,0.341,0.011,0.000,0.006,0.000,1.163
1759326993.797548,25.421,arcade,0.818,0.005,1.379,0.374,0.010,0.000,0.004,0.000,0.961
1759326993.825635,28.013,arcade,0.807,0.004,2.062,0.433,0.014,0.000,0.005,0.000,1.224
